,LCPINDEX2,OLINDEX3,SINDEX2,GINDEX,D460,BD530_2,BD670,D700,BD875,BD905,BD920_2,BD1200,BD1300,BD1400,BD1450,BD1750,BD1900r2,BD1900_2,BD2100_2,BD2100_3,BD2165,BD2190,D2200,BD2210_2,BD2250,BD2265,BD2290,BD2355,MIN2250,RPEAK1,BDI1000VIS,Category,Color
plagioclase (High),-0.01170621261147089,0.02309217999565592,-0.004404262764689859,0.0,0.0,0.012400195053073104,-0.014974852830140772,-0.004905783576879097,-0.0009072072620937011,-0.024827603876585558,-0.028775991122448108,0.0021779753059699702,0.056577032335027644,0.0049165781058763125,-0.0013975948174631547,0.00037353702020714863,-0.0017846478926231146,-0.0015480758503383374,-0.0028879461078687996,0.0033011173405932404,0.0011173423353867395,0.0010480002006613143,0.0021758458106904133,-0.0001830151591257767,0.002385643168128837,0.001734031741782105,0.0022301190243834146,-0.0020046846687964415,0.0008826352906561308,0.89248,0.18901181838418268,plagioclase (High),yellow
olivine (High),-0.017148607168084862,0.04914777329033983,0.0009637122081465055,-0.0006700119112654779,0.0,-0.0007124869981376403,0.0040106877730092805,0.00782646027820677,0.0021981389245219196,0.002655382256186223,-0.00030680027224683215,0.0008531459887967108,0.020538104807818258,0.001695760361160925,0.0010457283119690297,-0.0008900239200784199,-0.000569866795307572,-0.00018466855487853095,-0.00025917853096446564,0.0002666227877640148,-0.0006609128908063866,-0.0007827188274309727,0.00043873461654453383,-0.0006359190859115404,-0.0018272335228299852,-0.0010707884384988375,-0.0006711974055171321,0.00265056967120747,-0.0010257061175553694,0.4918534346869374,0.188278480802322,olivine (High),red
hcp + olivine (Moderate),-0.009138663379806379,0.055946025128368736,-0.0026623935282321654,0.0,0.0,0.002580428161972792,-0.01802542231284021,-0.004077855052131207,5.1610522597722586e-05,0.006957713048021286,0.00630141457720268,0.0011087492688101053,0.02052332502745502,0.0023056727488472983,0.005763768207259989,-0.0006885089849784087,-0.0005159775454821602,0.0012429484272137303,-0.0019391730350035719,-0.000579451785938323,-0.0003133305684666077,0.00011196833339210954,0.00021219877273292997,0.00027998158451980615,0.0011572795425818239,0.0011572795425818239,0.001225233786507518,-0.0023217947263158845,0.0009715398311201939,0.7279819403880776,0.18720903770418887,hcp + olivine (Moderate),purple
olivine (High),-0.019146837765924497,0.05332896527169825,-0.0016104617445125147,0.0,0.0,-0.012401196331798703,-0.005245939794310983,-0.009658437742705805,0.0038413098086942377,0.002962667976770139,-0.005760022481382743,0.0014181960464569876,0.027972622925518054,-0.0006715132050705286,-7.963080472639383e-05,0.0,0.0022239743009907498,-0.00016581488637168462,-0.005309917861194613,-0.0034930336792526884,-0.0004924961734067423,-0.0005159389131370595,0.0024407790993508094,0.00026491773273995545,0.0008425850993730721,0.0014041943820083391,0.00041373915670295247,0.0008859746723901551,0.0006407736022040478,0.44262999999999997,0.17278471963648867,olivine (High),red
olivine (High),-0.01773899738739968,0.06025003186573089,-0.0037738806100795497,0.0,0.0,0.0010106866862200636,0.01995251229190287,0.005928541106744456,0.0038141095208849007,0.011851608060741592,0.0058505834062606565,0.0015798447323362996,0.035712456667817305,0.003140861060957345,-0.0008668687506176997,5.247221159698778e-05,0.001559981378101205,0.0001428725236931605,-0.0009159591643121967,-0.001362378132858888,0.002772647360393732,0.0031269338585067086,0.0005843909624725363,0.001215706456709098,0.0022762042781272473,0.0031634315342738972,-0.0004838802427153954,0.00021015987503092415,0.0012378476763688084,0.6502323104620924,0.18487843607468735,olivine (High),red
olivine (High),-0.021448381087195736,0.052693566830809446,-0.0005968231613664443,0.0,0.0,0.005833700638596229,-0.011691209216414755,-0.004195876947705068,0.0016407571643534125,0.0066015699098773695,0.003436075665757654,0.004064435284457657,0.028841020050502597,0.0021271517774597015,0.0025789598939851555,-0.00021505717546133063,0.005549057550777503,0.004134507024911249,-0.006307340425221186,-0.0010330648909409046,0.0016227508296536852,0.0018219983021108277,0.0014902064270790882,0.0006596582348531443,-0.000149880990281126,7.077729935511812e-05,0.000873376366149814,-0.0011231742453137183,0.0002965117818507501,0.7373406921384277,0.18856287465667743,olivine (High),red
alteration + plagioclase (Low),-0.016270358002609876,-0.013302313214384773,-0.0011103201103892513,0.0,0.0,0.0031418396094697876,0.0206858472715713,0.007366657626419526,-0.004542826504937203,-0.00971091449083561,-0.005605063209700667,-0.0004399093436582291,0.0020669102875688905,-0.00015684739946975057,0.0027168502957579665,-0.0008890031632227124,0.002237285943103906,-0.00013150464954447827,-0.005236406499336432,-0.00297998564606039,-0.001729724118514575,-0.0015598303658439505,0.0035049265419870856,-0.00028949131901923053,-0.001326767876110635,-0.0014594341513303188,0.00038131827808363106,0.0016182734154239764,-0.00017688796492221215,0.8811415123024605,0.1898556391197383,alteration + plagioclase (Low),yellow
alteration + olivine (Low),-0.031222103111442974,0.03688266635955792,-0.0047685348491153245,0.0,0.0,0.011066021843508245,-0.02100763878404366,-0.0024813489006809686,0.006138967316722033,0.01669184206200791,0.01144966086578858,0.0034091940787809305,0.03477935895989537,-0.0007801689068296369,0.007718870294818214,-0.002226456978246638,-0.004594289567990462,-0.0018334470066576625,0.003946921347200649,0.0011981852605975618,0.003996915666102718,0.004043861193022691,-0.0002660293802385638,-0.0012444839029854826,-0.000665579013939821,-0.000665579013939821,0.0025031622180397006,-0.0007654372778715945,-0.0007020593898430239,0.6301649869973994,0.17913987115089913,alteration + olivine (Low),red
alteration + olivine (Low),-0.016753660978775373,0.03917855457688878,-0.0002697951312859992,0.0,0.0,0.014129368353018479,-0.033621568212601094,-0.009559534966619765,0.007631039694846242,0.021394851094769907,0.014236573260200003,-1.2427349564969603e-05,0.01816513534462183,0.002734802056895358,0.00123795549280048,-0.0006005317517121522,-0.0031244704868009787,-0.0012651528287286329,0.0044568420396131625,0.003118474147083772,-0.0021340651017631718,-0.0021044135381977913,-0.0011982907503202966,-0.000991604854840844,-0.0006375438826413671,-0.0021231107622938783,0.000603785351133701,-0.0013337536412745266,-0.0006684657967108709,0.6904569453890779,0.18384542255103842,alteration + olivine (Low),red
alteration + olivine (Low),-0.037196285291592086,0.0338169364779006,-0.0007597556388865279,0.0,0.0,-0.00826344838228299,-0.02739363776542536,-0.014029013714365268,0.015964378783803634,0.026939995182052145,0.007043769216963036,0.004575284349123687,0.038002020178033113,-0.0016350688512327682,0.007131318812422571,-0.0029893250806725113,-0.0047927364063879985,-0.002746195601995849,0.006319342832470487,0.0036683414422643557,0.004808776008063287,0.004803613447447064,-0.0021395365300889146,-0.00029119416888323535,-0.0017195805205376669,-0.0012680299018572594,-0.0012619510911253684,0.004584489253187218,-0.0031581999506795633,0.44262999999999997,0.16318935464050477,alteration + olivine (Low),red
alteration + olivine (Low),-0.019373549177184833,0.022256386452622852,-0.0015633281987048608,0.0,0.0,0.012686918400813485,-0.015246633209113236,-0.0022825425039860736,0.003113713713001065,0.010553111995039166,0.006264130699972115,0.0008273406362913072,0.02679624095531108,0.003170739506485498,-0.0026627181679410583,-0.0007728029779310308,-0.004576391813446712,-0.005117072715606241,0.005941672556311506,0.002828956049309439,-0.0030681259452935983,-0.0023775085774986326,-0.0007277819710960198,-0.000891182092432663,-0.0005813374609180411,-0.0028522532194237282,-0.0001645171743551721,0.00047373060547784007,-0.0008882998768160455,0.6378139667933587,0.1825436485331302,alteration + olivine (Low),red
alteration + olivine (Low),-0.030042986310249598,0.02962265333821092,0.0003231845578186565,0.0,0.0,0.0021501307937623615,0.02989064329737634,0.0032325505125270215,0.00014697330035817746,-0.0007979266066373558,-0.007947012804007114,0.00439562886588174,0.04865439449930775,-0.0016711586749182938,0.005916386334111956,0.002321297971276337,0.001845992033305044,3.754428534941123e-05,-0.000666808878352354,-0.0024414501668108546,0.0003399407617133976,-0.0004135291246245565,0.000174718571307797,0.0008525361577624846,-0.002476533480512133,-0.0033292721460329577,0.001138389566992415,-0.0008702267084803594,-0.0008563716821192724,0.6352943028605721,0.1873304830401703,alteration + olivine (Low),red
alteration + olivine (Low),-0.02886475323986848,0.05423497982595955,-0.0029822292263941286,0.0,0.0,-0.005148159415504727,0.03525528421600321,0.01028549919283217,0.005248971447838313,0.02483745448477659,0.014885310510090566,0.0004423251188729882,0.04322360625053223,0.00035691624634737185,-2.9912019826383585e-05,-0.0012593545381514026,0.00391651443016372,-0.0020662138767493232,-0.0033127759580076077,0.0027087516804487066,0.0030026324630048062,0.0027874168006574163,0.002238751800369587,-0.0002110439050726498,-0.003786301756142807,-0.003459549312872179,2.32924269780721e-05,0.005077766123318006,-0.001902564243467797,0.44262999999999997,0.17257126608817597,alteration + olivine (Low),red
olivine (High),-0.01052745187302726,0.051267464572946536,-0.0044507897041494715,0.0,0.0,-0.023544566524455357,0.020598935279534047,-0.00307320047010351,0.026308011136770726,0.039797643788322845,0.01696285685572041,0.003317478163266774,0.02416882822956823,0.00024260013708965467,0.005692778629894701,-0.0018569314570313633,0.008936078298639072,0.004316014196429352,-0.0041833971222078326,-0.003685564479167125,0.0018669289874148065,0.0022874394044429813,0.0019732739587655646,0.002551592599168595,0.0013256641073027264,0.0013256641073027264,0.0011529721447317565,-0.0004327662249863362,0.0016019316784605664,0.4595477435487097,0.1513724276664421,olivine (High),red
lcp (High),0.010177241039308949,0.0018818260083098984,-0.0021152394169079436,-0.0008115904701508914,0.0,0.0013432290168683414,0.0076282814680393995,0.0005025165571597157,0.003069757081110236,0.012931906080092315,0.009918824998460307,0.0003885511139838371,-0.01399258624395161,-0.00134166676049996,-0.0019762449944906724,8.757119548385983e-05,0.00012129276970118674,0.0006612618044374852,0.0012438691508609434,0.001049720256424691,0.0005926353190169875,0.0009594706496295347,-0.000571213847557317,0.0005068409176606226,0.001168162898225078,0.001168162898225078,0.0011458766456829972,-0.0011644105848442887,0.00043524794470728434,0.7106142568513704,0.18788479544360925,lcp (High),cyan
lcp (High),0.00950919233482571,-0.023464379218237547,0.0017429773779337188,-0.0009149601230269422,0.0,-0.0018281964014434937,0.01208443838960882,0.0027702007952737917,0.0009049153229769846,-0.0001384102236283713,0.0005506670159499683,-0.0019216598865086087,-0.008097678832760469,0.0010891137141795237,-0.0015131573205271476,0.0010184965682136227,0.0005602725204406633,0.0009521905614461312,0.0010287202886786195,0.0015794205826968888,-0.00011046613234544367,-0.0004277780066914705,-0.0009383902579411796,0.0006519954170489672,-0.0004888936369382701,-0.0004888936369382701,-0.0002624644075572835,-0.0010667770893155737,-0.000337122040565907,0.4959028945789158,0.18700462990574518,lcp (High),cyan
olivine (High),-0.00869218412536119,-0.010556606336745447,0.00029162672186533456,0.0,0.0,0.001111833983952204,-0.006837773528566293,-6.193721161928956e-05,0.00036422138841329943,0.005148577628844131,0.00399545185979,0.0013882746251742129,0.011673675268269235,-0.00014514719483460503,0.0018020277087930081,0.00039681623293041923,0.00035005165715307207,-0.0009462233361896555,-0.00015069865709982366,0.0020093407639074634,-0.0012393029892039387,-0.001496503083870282,8.99182009836963e-05,0.00037479982963528613,-0.0001097229857005555,-0.0001097229857005555,0.0004208065954109941,-0.0012206473707658816,0.0005728706177591247,0.44262999999999997,0.18751553218698047,olivine (High),red
alteration + olivine + plagioclase (Moderate),-0.005750299770738687,0.0689443297782117,-0.002679488358008575,0.0,0.0,0.003876486438025517,0.00853963826321591,0.012282726311267922,-0.00442572475173697,0.0009936345212583353,0.0015503070610440872,0.0041949052772832784,0.03663422545857353,0.0009096663657706117,0.001194325527344109,-0.003254090600268489,0.0028959726814588027,-0.0022772571166391753,-0.005577550731078018,0.000891568902933848,-0.0034331575785546686,-0.004365912811145067,0.0037594040199668832,0.0006099310686330517,-0.0006641007850789471,-0.0022363478375460044,0.001602445321872814,-0.0005945128438438196,0.001777410349013242,0.7745957231446289,0.18810263957367468,alteration + olivine + plagioclase (Moderate),orange
olivine (High),-0.03844102600679518,0.04026782063844611,-0.001107893632630974,0.0,0.0,-0.01583279572469909,0.02392089526563046,0.008928940781685157,0.004807277881012539,0.01524984681813668,0.007213125495342809,0.0004535572804138521,0.0321930561304129,-0.0003451010693136247,0.012813454023347104,-0.003890965200740837,-0.002945130198456214,0.00010787284897340044,-0.00011071886222846494,-0.0013389783169792668,-0.00033243071413346925,0.00020031911083195908,0.0002722445916841787,0.00047268885774609526,0.00020522687761737046,-0.00047357676821624395,0.0002455832976882011,-5.762026657007979e-05,-0.00022038009148306337,0.46269732346469294,0.16158063021488678,olivine (High),red
olivine (High),-0.022483820704750968,-0.01995227450053842,0.0009419108166606183,0.0,0.0,-0.0015811537170546952,-0.013622339731739652,-0.007520337911578245,0.005359369696438354,0.006203469517006677,0.0018011062577929504,-0.0005921629778835591,0.014340512812374251,-0.0007484922684475315,0.005106622259709259,0.0005616840223956476,-0.002359529387644832,-0.0017333239866026418,-0.009278324300629137,-0.0023915804072165425,-0.004555398671973299,-0.005117864904856884,0.003609967822802318,-0.001157419859233455,-0.0012982137847175057,0.0005902035678538864,-8.560377969879518e-05,0.0006389633042978016,-0.0011839563091979866,0.44262999999999997,0.1849797380144349,olivine (High),red
lcp (High),0.010278136124568092,0.012465592056368869,-0.001245631760128818,-0.00045972404332661476,0.0,-0.0012577448992834306,0.0024468483480520886,0.005803981854176188,0.003199647433151376,0.013547728628944156,0.011027732550549674,0.0009797437710156176,-0.004753278724934917,-0.002135882812358769,-0.0033547424247479807,-0.00013834371960252945,-0.0006429774480141148,0.0003453937259259021,0.002389835659282191,0.002649551940223538,-0.0009002564430831139,-0.0011618504289898635,-0.00032773751991288513,0.0007463534389949844,0.001195032683501629,0.001195032683501629,0.0005062325427581671,-0.0012436773609356688,0.0012600734785837009,0.4447897119423885,0.1849065705307975,lcp (High),cyan
olivine + plagioclase (Moderate),-0.004541374478324234,0.04295472397193764,0.0017358172356471968,0.0,0.0,-0.0021131232004258926,-0.0068559785095267944,-0.006931912193596457,-0.0025120988008944245,-0.002182480823432975,0.0009470376606299791,-3.3706489601437184e-05,0.03255792805977964,0.0015922756201349753,0.0019711176857927226,-0.0008136084129175547,-0.0026075733768511355,-7.350700703412372e-05,0.0013307701396580995,0.0013411020329561207,-0.00039773353799366085,-1.975288027655786e-05,-0.0006870394792894974,0.00031791576011763745,-0.0014052427366637588,-0.00211815237990276,-3.134349242306378e-05,-0.00017460671572844255,-0.0012525220107200141,0.44262999999999997,0.1860467015969276,olivine + plagioclase (Moderate),orange
lcp + olivine (Moderate),0.008466360883526546,0.02184366370060668,-0.002327782189508021,-7.602687909802341e-05,0.0,-0.009575835647591013,0.006699663653101484,-0.0001279331846595344,0.0019163515812246068,0.008666531031269353,0.0065148368723333405,0.00045578034571580606,0.00451588958208482,0.0007518196905665908,-0.0026740750238547495,3.419149856609405e-05,-0.0008319195131940571,0.0006059601355455912,0.0014668029107953728,-0.00011361128833597967,0.0010912163557047494,0.0013646838648690984,-0.0007415931028882383,0.000532258902802063,0.0022580837279726484,0.0022580837279726484,0.0002513111740994889,-0.00015280581383958491,0.0008540213172377742,0.44262999999999997,0.17312863894373376,lcp + olivine (Moderate),red
hcp + olivine (Moderate),0.015009363590182956,0.02172584239785802,-0.0025839309857462744,-0.001620176814200569,0.0,-0.003127090255720777,0.00815097090626593,0.0004947939067030394,0.003674253671918093,0.007225232899127354,0.0019768275891955955,0.000350606429698197,-0.0021129919993811974,-0.0011955565945589441,-0.002302398532597838,0.0004020418963557315,0.0011013562361744667,0.0012110949893594514,0.002593297932602101,-0.00036244189793044335,0.003994366864056964,0.0042660155693449164,-0.0008316749559733605,0.001971624166795638,0.006083233228625362,0.006684890913813524,-0.0006512602737844819,-0.002870067780909258,0.00233849623707727,0.44262999999999997,0.18195177185795405,hcp + olivine (Moderate),purple
lcp (High),0.008181387881711877,0.0052668018427145516,-8.89636227605628e-05,-0.00022872715859056925,0.0,0.0007412451142425613,-0.023795047979617845,-0.009382880820532957,-0.0006796513035223217,0.0010249150273167196,0.0005707862854902324,-0.00024302973262413374,-0.0009369032353423457,-0.0007809136929932681,-0.0025653176477395956,-0.00011390783424181095,-0.0005984122762578981,9.516016944488559e-05,0.0007909876789916614,0.0017298535765672973,0.0004077926126144771,8.3150350961958e-05,-0.0009367588556976614,-0.0005629409259286788,0.0007020470181337002,0.001060295673988465,0.00020143692422713855,-0.0005484077937736309,-0.0004439065391235175,0.6174766793358671,0.1891708225796883,lcp (High),cyan
olivine (Moderate),0.010736902698584017,0.02370454542962765,-0.0014478967369804252,-0.0005285359505176057,0.0,-0.00617913641961465,0.00015688973714889087,0.0016977038524980115,-0.0011331336543187742,-0.0014555159703319998,-0.001216883793846657,0.0019867301465739118,0.005387342089020697,0.0009335548391956605,-0.004683544740108125,-0.0001379985738798606,0.0006367935899281862,0.001218586064094862,0.0014308156898125146,0.0008597463306293518,-0.00018673305296124099,3.9781310075648335e-05,-0.001196601584460888,-0.0003740493463502137,0.0002330609384209037,-1.164127589947661e-05,-0.000216303613600477,0.0014818608610538408,-0.0004183235892460946,0.47313593118623726,0.18004132024111197,olivine (Moderate),red
lcp (High),0.015861905301982625,0.04966907548124608,-0.0011892696378896783,-1.3753123779602916e-05,0.0,-0.006036125935059422,-0.01686258168470811,-0.006454484278941797,-0.0025174345331113734,0.004657127408848272,0.004514257781736641,0.0008891746361719965,0.002820580493499203,-7.00856951851847e-05,-0.005098767353404865,1.80313612075933e-05,0.0032151422770893,0.003370723836794487,0.0008636354085764797,0.0006838891192094687,-0.0011374388046592188,-0.0013471074098407865,-0.0010801323750841973,-0.00022850543034258486,0.0008013048866812866,0.0006948248284616154,0.0002504187487458731,0.00040928184013877544,6.655291836854538e-05,0.4584678875775155,0.18208811958705096,lcp (High),cyan
hcp + olivine (Moderate),0.010073334233890164,0.03220891952576366,-0.001115602060623111,-1.9846794720335126e-05,0.0,-0.001709806452513396,0.008419091578194315,0.008956862417428768,-0.0010211671324102944,-0.0008925626481455229,-0.0016937562647223459,0.0005804772448340101,0.005423811067996831,0.0007042206084122427,-0.0012173476774322012,-0.0011224925932273866,0.0036671877286070798,0.002644316234447608,-0.00048817995746230913,-0.0005010951447053102,-0.0006168655073075513,-0.0006962527617260239,-0.0005970429686132928,-0.0006934142529304577,-0.0007191400804587023,-0.0008973763235886612,0.00011453935012684102,0.0021448794644740588,-0.0006989813145488188,0.4995024144828966,0.18494150324157876,hcp + olivine (Moderate),purple
hcp + lcp + olivine (Moderate),0.011858767066591114,0.03416609058609969,-0.0011787892278882772,-0.0002991468300395095,0.0,-0.0021632194353444767,-0.0044765062661840105,-0.0020031458052347517,-0.0014234098662293526,0.0014204684219831787,0.0008133792442732712,0.0017293422185337137,0.0037900470640055417,-0.0014268814354800874,-0.0033853080065662233,2.607552525124568e-06,0.002629892016402291,0.0025167744753707977,0.0012902369776222056,0.00032220649396175194,0.001226882269441787,0.0008930811453616849,-0.0006913910578845162,0.00027049464405015655,9.057939010281846e-05,0.0007297329177147205,0.00035844062272960553,0.00023230061963430693,0.0002417397121963205,0.44262999999999997,0.1842018820095438,hcp + lcp + olivine (Moderate),red
hcp + lcp (Moderate),0.010486333073631048,0.02637901432932467,-0.002559932821899702,-0.00011806433186545284,0.0,-0.004845556888855906,0.0006369946598087095,-0.00017671624793735852,4.540933111285561e-05,0.003553557407025565,0.003146969250138243,9.596878952411458e-06,0.003737828562369261,0.00023607801380254312,-0.004023691921765993,-0.0005370277602763096,-0.0011746639656684543,-0.000469029209820393,0.003325053785763088,0.0011145103436397408,0.0022968166007631963,0.0025113582847744453,-0.0008888755937459525,0.0003877103688189054,0.002208536094827074,0.0021743593117723448,0.0006732881923220413,-8.073740730663026e-05,0.0007416444651167087,0.46584690338067614,0.18224766550216243,hcp + lcp (Moderate),cyan
lcp (Moderate),0.0056115299332389346,0.007307038703151919,9.551631606041777e-05,0.0,0.0,0.0025744778051652872,0.012374539149904384,0.010928128993722308,-4.302712547188392e-05,0.0038526918419341527,0.005097768157088067,0.00046837659915288654,-0.005920636459230577,-0.001254782633626883,-0.0019058484241878393,0.00032356145734591113,0.0009680285326066906,-0.00010565016593089283,0.0007083235952175526,0.001187103743599538,-9.046152332126134e-05,-0.00020992945514297645,-0.00042902372006392575,0.0006879315849673828,-0.00023675190429450765,0.0008703931142955978,0.0006257309304803504,-0.0014064737870920219,-0.0002509609942169533,0.7869240788157631,0.18942900392400985,lcp (Moderate),cyan
olivine (High),-0.019518704854612955,-0.0053923863066721745,0.0005083255174913592,0.0,0.0,-0.005590643292877173,0.0015881839442239976,-2.8936371097021407e-05,0.003127118699788989,0.00730891631088415,0.0023216289608468665,0.0002818463151375017,0.012306858248177899,0.0005896882018936456,0.004407682691391468,-0.0006914164671409928,-0.0026587401112714293,-0.0021038252805598567,0.0006952243191293839,0.0015563644369669394,0.00115576287489072,0.0011313103804575508,6.41244648834638e-05,-0.0002494732257558585,-0.00033565478057928644,-0.0006006134083571535,-7.392485966839502e-05,5.9637093017372855e-05,-0.0008422907957621462,0.45279864372874573,0.17927245146191173,olivine (High),red
olivine (High),-0.021449124606841275,0.003427648288260944,-3.6225584531868193e-05,0.0,0.0,0.005660347180208691,0.015992655398132993,0.00443458017295395,-0.0014602183370322486,-0.0016181943476838434,-0.0009379577868684486,-5.657593511454451e-06,0.021052931928675966,0.0009333882664630533,0.004809186417787159,-0.0003915763321300503,-0.0017212442022225272,-0.00030465305883131677,-0.0012776227782380634,-0.0008600832911742629,-0.0004745763206241982,-0.00024029881924647611,0.0012774297664427392,0.0005406806732906055,-0.0003239931942267127,-0.0003035817671097618,0.0004960590608903415,-0.0009163381898837919,2.203658069144243e-05,0.6154069553910783,0.18654407439144316,olivine (High),red
lcp (High),0.010857605971846795,0.031189094336449404,-0.0012554856300903694,-7.848564169288252e-05,0.0,-0.0009446996278295039,0.018220644702478084,0.00704963150472282,0.0018668037627204148,0.009474488262336767,0.007739342974499297,-0.00013402727358102773,-0.0037146666046130594,-0.0014396250128247967,-0.002234359355893112,-0.0005149293006447841,0.0008646423938756254,0.0015324940745904403,0.0018140223892154639,0.0006700050199677232,-0.0003160854123023249,-0.000223852598429497,-0.000678265382241694,0.00030039465669018384,0.0011552205567023632,0.0013598877320512015,0.0005220762699253978,-0.0008680470261008821,0.0006841118052289819,0.49428311062212443,0.18582860313194272,lcp (High),cyan
lcp (High),0.007647797170004878,0.022070470271281836,-0.0012708621740684656,0.0,0.0,-0.002503559690090862,0.012998752534913671,0.00798954246044914,0.0020695938844310646,0.008174737434383794,0.0073926649882716244,0.0009709426788054865,-0.00435663649238438,-0.00203468582374855,0.002169726814678641,-6.734560531662659e-05,0.0003127717332573887,0.0020001071405519877,3.171631023468624e-05,0.0005310911400747687,-0.000673300861613324,-0.0007495714736691639,-0.0004647742996273241,0.00024407949630056436,0.0005434999426160436,0.0011855824488529176,0.0003329028893782615,-0.0003407195950160258,0.0005856886341295553,0.4461395319063812,0.18261034667693532,lcp (High),cyan
lcp (High),0.0076162180541809454,0.03111675569378043,-0.002354339216587009,0.0,0.0,-0.00363605307026571,0.009202153736682428,0.0076603017652546734,-0.0009772914384031939,0.007477414995251119,0.007593448962521787,0.00040114585825989924,-7.244107302617486e-05,-0.0013903105744119681,-0.004465368228352862,-0.0006517154725136365,0.0005189448681816033,0.0007134408873810116,0.0018980765067088123,0.0012505397760617099,1.7861965802001833e-06,-0.00019806799417598775,-0.0007636832183450792,-0.00017216704404221517,0.0022080735501223137,0.0022080735501223137,0.0015685238841778304,-0.0027658993277268618,0.0006572154522109797,0.4760155471094219,0.1847141695366621,lcp (High),cyan
lcp (High),0.011215839801155491,0.03039707605339713,0.00015204760206111168,-0.0003755437502670489,0.0,-0.001796027986947557,0.011666790586497333,0.005552523247880692,-0.0037514407502055036,0.0026715630140984326,0.004378216605402496,0.0015651615421572451,0.00045445583334580153,0.0026136724402703315,-0.0071537072279130864,-0.0005920815984146177,0.001674736938447885,0.0015846299179497203,0.0030479518727197785,0.0010241843355712765,-9.275266103858648e-05,5.113323331751296e-06,-0.0009694143277987344,0.00015491030257697158,0.0008507619811930489,0.00082605876240327,0.0008580547085225154,-0.001849823879054302,0.00021220639491892346,0.44793929185837167,0.18714535861587114,lcp (High),cyan
lcp (High),0.013839605658237941,-0.021541899828299307,-0.00013412864223893983,-0.0019636406744139023,0.0,0.0017127712391623584,-0.003117388113397457,0.002375834642178609,0.0044859491032051,0.010031120893086887,0.0062717004524245334,0.0008439170938453477,-0.015455857786518035,-0.0018630490027522484,-0.004809264691418624,0.0005998851460109478,0.004641219085160908,0.001387602153060774,0.003596210048367521,0.0009840434754733174,-0.00047215483663820557,0.00033557987527776945,-0.0009771912250249315,0.00017987666694307958,-0.001120301770874521,-0.0030501258133355247,-0.0003351114225715879,0.0009420100334635029,-0.00069854441760131,0.5819314202840568,0.18719197418903977,lcp (High),cyan
plagioclase (Low),-0.012086771592993893,-0.013092458535272546,0.0008547088571139172,-0.00032094547258831874,0.0,-0.0009105827690509827,0.022261446117371575,0.010129594052466162,-0.0019225518209020631,-0.01614633981509983,-0.015781920451467757,0.0024786910288625563,0.016117709999502128,0.0027053683158138053,0.0030860162691316306,0.0002701989590103704,-0.003371271756775318,-0.0012504605769017019,-0.007426191505554236,-0.004551292546446373,-0.0017987309181564104,-0.0021181664691449775,0.0027770114620320197,-0.0014865405004826915,-0.003070062157912723,-0.003070062157912723,-0.0011646532006459598,0.005538919229617689,-0.0021584548538609027,0.5162401820364073,0.18816256087187921,plagioclase (Low),yellow
hcp + olivine (High),-0.014397909875154392,0.11352018893498056,-0.0071447911541488995,0.0,0.0,-0.024768963248577913,-0.00041490558970669333,-0.007702327653543062,0.020372945172748458,0.029743883292284945,0.005554988624179691,-0.0010692032103156723,0.061801030376050115,0.0068353815807283835,0.004528957430554925,-0.0009877907379263196,0.00013360543447427098,0.005235439648303086,0.004739676215490096,-0.0009661875675499587,0.004264585580532665,0.00550085354961527,-0.0025636742345038765,0.0001994224612779094,0.003856510723248774,0.0028688023169125554,9.521872831075306e-05,0.0027792005126863195,0.000477408369892518,0.44262999999999997,0.14180057962669257,hcp + olivine (High),purple
alteration + olivine (Low),-0.014715964802553572,0.05750254213319261,-0.0019502224414484903,0.0,0.0,0.021794954181499793,0.01592372351625393,0.01223838202029548,0.0015913221992640558,0.0072009952560209145,0.004514245399276473,0.0024045257827300937,0.023496081086747278,0.004015645841005777,0.002735234744730919,-0.002892908452378107,4.141906013521712e-05,-0.00197736537433868,-0.0025070786393697198,0.0010094542972982623,-0.0006374036819860596,-0.0013832263836641712,0.0017568615573325674,-0.0002230676033778689,0.0015551832559107526,0.004081223426837144,0.0015724381643910101,-0.002818471105329623,0.0006911810023297882,0.7457995639127826,0.18873425667622734,alteration + olivine (Low),red
olivine (High),-0.008767215243517557,0.05338913873677165,-0.0020438446544401856,0.0,0.0,0.018952167427071287,0.008859643046882248,0.007130579857924313,-0.0024039418033272586,0.000821551825882394,0.001521177650286809,-0.0003623314325702509,0.021697710274803828,0.005492601909567241,0.003737482937386849,-0.002362635891790754,0.0012889532704826179,-0.0006125493155142436,0.00084840593312141,0.0020032002190665255,0.0006290461620490628,0.0004912816859579117,2.01368083336817e-05,0.0001531624436749146,0.0025166759363842717,0.0025166759363842717,0.0009296009739450106,-0.002173912814521728,0.0008301206699636854,0.7476893118623725,0.18910387328638478,olivine (High),red
