OID,Latitude (N),Longitude (E),Blended LRO/LOLA and SELENE/Kaguya DEM
6868,19.8974609375,218.8896484375,4415.0
6869,19.8974609375,218.89160156249997,4418.0
6870,19.8974609375,218.8935546875,4423.0
6871,19.8974609375,218.89550781250003,4432.0
6872,19.8974609375,218.8974609375,4443.0
6873,19.8974609375,218.8994140625,4455.0
6874,19.897460937500004,218.90136718750003,4464.5
6875,19.8974609375,218.9033203125,4471.5
6876,19.897460937500004,218.90527343750003,4477.5
6877,19.897460937500004,218.9072265625,4491.5
6878,19.8974609375,218.9091796875,4497.0
6879,19.8955078125,218.5576171875,4569.5
6880,19.8955078125,218.5595703125,4569.5
6881,19.8955078125,218.56152343749997,4571.5
6882,19.8955078125,218.5634765625,4578.0
6883,19.8955078125,218.5654296875,4580.5
6884,19.8955078125,218.5673828125,4578.0
6885,19.8955078125,218.5693359375,4578.5
6886,19.895507812500004,218.57128906250003,4581.5
6887,19.895507812500004,218.5732421875,4583.5
6888,19.8955078125,218.5751953125,4583.0
6889,19.895507812500004,218.5771484375,4584.0
6890,19.8955078125,218.5791015625,4586.5
6891,19.8955078125,218.5810546875,4585.5
6892,19.8955078125,218.5830078125,4584.0
6893,19.8955078125,218.5849609375,4583.0
6894,19.8955078125,218.5869140625,4585.0
6895,19.8955078125,218.5888671875,4585.5
6896,19.895507812500004,218.5908203125,4587.0
6897,19.8955078125,218.59277343749997,4588.0
6898,19.895507812500004,218.5947265625,4589.0
6899,19.895507812500004,218.59667968750003,4592.5
6900,19.8955078125,218.5986328125,4593.5
6901,19.8955078125,218.6005859375,4595.5
6902,19.8955078125,218.6025390625,4596.0
6903,19.895507812500004,218.6044921875,4599.0
6904,19.8955078125,218.60644531250003,4600.0
6905,19.8955078125,218.6083984375,4600.5
6906,19.895507812500004,218.6103515625,4604.5
6907,19.8955078125,218.6123046875,4612.5
6908,19.8955078125,218.6142578125,4621.5
6909,19.8955078125,218.6162109375,4630.0
6910,19.895507812500004,218.6181640625,4640.0
6911,19.8955078125,218.62011718749997,4650.0
6912,19.8955078125,218.6220703125,4661.5
6913,19.8955078125,218.6240234375,4674.0
6914,19.8955078125,218.6259765625,4684.0
6915,19.8955078125,218.6279296875,4694.0
6916,19.8955078125,218.6298828125,4704.0
6917,19.8955078125,218.6318359375,4714.0
6918,19.895507812500004,218.63378906250003,4722.5
6919,19.8955078125,218.6357421875,4730.5
6920,19.8955078125,218.63769531249997,4740.5
6921,19.8955078125,218.6396484375,4749.5
6922,19.8955078125,218.6416015625,4761.5
6923,19.895507812500004,218.6435546875,4764.5
6924,19.8955078125,218.6455078125,4758.5
6925,19.8955078125,218.6474609375,4765.5
6926,19.8955078125,218.6494140625,4772.0
6927,19.8955078125,218.65136718750003,4774.0
6928,19.8955078125,218.6533203125,4775.0
6929,19.8955078125,218.6552734375,4775.0
6930,19.8955078125,218.6572265625,4774.0
6931,19.8955078125,218.65917968750003,4776.5
6932,19.8955078125,218.6611328125,4780.0
6933,19.8955078125,218.6630859375,4781.0
6934,19.8955078125,218.6650390625,4783.0
6935,19.8955078125,218.6669921875,4786.5
6936,19.8955078125,218.6689453125,4787.0
6937,19.8955078125,218.6708984375,4787.0
6938,19.8955078125,218.67285156250003,4790.0
6939,19.8955078125,218.6748046875,4795.5
6940,19.8955078125,218.6767578125,4789.5
6941,19.8955078125,218.67871093750003,4787.5
6942,19.8955078125,218.6806640625,4782.5
6943,19.8955078125,218.68261718750003,4775.5
6944,19.8955078125,218.68457031250003,4768.5
6945,19.8955078125,218.6865234375,4760.5
6946,19.8955078125,218.6884765625,4756.5
6947,19.8955078125,218.6904296875,4756.5
6948,19.8955078125,218.6923828125,4750.5
6949,19.8955078125,218.6943359375,4747.5
6950,19.8955078125,218.6962890625,4746.0
6951,19.8955078125,218.6982421875,4744.0
6952,19.8955078125,218.7001953125,4737.5
6953,19.8955078125,218.7021484375,4734.0
6954,19.8955078125,218.70410156249997,4729.0
6955,19.8955078125,218.7060546875,4710.5
6956,19.8955078125,218.7080078125,4705.0
6957,19.8955078125,218.7099609375,4696.0
6958,19.8955078125,218.7119140625,4688.0
6959,19.8955078125,218.7138671875,4677.0
6960,19.8955078125,218.7158203125,4671.5
6961,19.8955078125,218.71777343750003,4667.0
6962,19.8955078125,218.7197265625,4660.0
6963,19.8955078125,218.7216796875,4652.0
6964,19.8955078125,218.7236328125,4647.5
6965,19.8955078125,218.7255859375,4645.0
6966,19.8955078125,218.7275390625,4641.0
6967,19.8955078125,218.7294921875,4640.0
6968,19.8955078125,218.7314453125,4633.0
6969,19.8955078125,218.7333984375,4632.0
6970,19.895507812500004,218.7353515625,4633.0
6971,19.8955078125,218.7373046875,4633.5
6972,19.8955078125,218.7392578125,4631.0
6973,19.8955078125,218.7412109375,4631.0
6974,19.8955078125,218.7431640625,4624.0
6975,19.8955078125,218.7451171875,4614.5
6976,19.8955078125,218.7470703125,4608.5
6977,19.8955078125,218.74902343750003,4604.5
6978,19.8955078125,218.7509765625,4599.0
6979,19.8955078125,218.7529296875,4591.0
6980,19.8955078125,218.7548828125,4582.0
6981,19.8955078125,218.7568359375,4576.0
6982,19.895507812500004,218.75878906249997,4571.0
6983,19.8955078125,218.7607421875,4571.5
6984,19.8955078125,218.76269531250003,4572.0
6985,19.8955078125,218.7646484375,4569.5
6986,19.8955078125,218.7666015625,4568.5
6987,19.8955078125,218.7685546875,4571.5
6988,19.8955078125,218.7705078125,4575.0
6989,19.8955078125,218.7724609375,4576.0
6990,19.8955078125,218.7744140625,4574.5
6991,19.8955078125,218.7763671875,4573.5
6992,19.8955078125,218.7783203125,4570.5
6993,19.8955078125,218.78027343750003,4564.5
6994,19.8955078125,218.7822265625,4556.5
6995,19.8955078125,218.78417968750003,4554.5
6996,19.8955078125,218.7861328125,4552.0
6997,19.8955078125,218.7880859375,4547.0
6998,19.8955078125,218.7900390625,4541.0
6999,19.8955078125,218.7919921875,4538.0
7000,19.8955078125,218.79394531250003,4531.0
7001,19.8955078125,218.7958984375,4522.5
7002,19.895507812500004,218.7978515625,4517.0
7003,19.8955078125,218.7998046875,4512.5
7004,19.8955078125,218.8017578125,4509.5
7005,19.8955078125,218.80371093749997,4506.0
7006,19.895507812500004,218.8056640625,4500.0
7007,19.895507812500004,218.8076171875,4493.0
7008,19.8955078125,218.8095703125,4488.5
7009,19.895507812500004,218.8115234375,4485.5
7010,19.8955078125,218.8134765625,4476.0
7011,19.8955078125,218.81542968749997,4476.5
7012,19.8955078125,218.8173828125,4476.5
7013,19.8955078125,218.8193359375,4474.5
7014,19.8955078125,218.8212890625,4468.5
7015,19.8955078125,218.8232421875,4463.0
7016,19.8955078125,218.82519531250003,4455.5
7017,19.895507812500004,218.8271484375,4447.5
7018,19.8955078125,218.82910156249997,4441.0
7019,19.8955078125,218.8310546875,4439.0
7020,19.8955078125,218.8330078125,4439.0
7021,19.895507812500004,218.8349609375,4435.0
7022,19.895507812500004,218.8369140625,4431.0
7023,19.8955078125,218.83886718750003,4427.5
7024,19.8955078125,218.8408203125,4420.0
7025,19.8955078125,218.8427734375,4412.0
7026,19.8955078125,218.8447265625,4404.0
7027,19.8955078125,218.8466796875,4403.0
7028,19.8955078125,218.8486328125,4402.0
7029,19.8955078125,218.85058593750003,4399.5
7030,19.8955078125,218.8525390625,4397.5
7031,19.8955078125,218.8544921875,4395.0
7032,19.895507812500004,218.8564453125,4389.5
7033,19.8955078125,218.8583984375,4384.5
7034,19.8955078125,218.86035156250003,4384.5
7035,19.8955078125,218.8623046875,4383.0
7036,19.8955078125,218.8642578125,4382.5
7037,19.8955078125,218.8662109375,4379.0
7038,19.8955078125,218.8681640625,4383.0
7039,19.8955078125,218.87011718750003,4387.0
7040,19.8955078125,218.8720703125,4389.0
7041,19.8955078125,218.87402343750003,4387.5
7042,19.8955078125,218.8759765625,4387.0
7043,19.8955078125,218.8779296875,4387.5
7044,19.8955078125,218.8798828125,4389.5
7045,19.8955078125,218.88183593750003,4395.0
7046,19.895507812500004,218.8837890625,4402.0
7047,19.8955078125,218.8857421875,4406.0
7048,19.895507812500004,218.8876953125,4409.0
7049,19.8955078125,218.8896484375,4413.5
7050,19.8955078125,218.89160156249997,4420.0
7051,19.8955078125,218.8935546875,4426.5
7052,19.8955078125,218.89550781250003,4436.0
7053,19.8955078125,218.8974609375,4446.0
7054,19.8955078125,218.8994140625,4456.0
7055,19.895507812500004,218.90136718750003,4466.0
7056,19.8955078125,218.9033203125,4475.5
7057,19.8955078125,218.90527343750003,4483.0
7058,19.8955078125,218.9072265625,4492.5
7059,19.8955078125,218.9091796875,4500.5
7060,19.893554687500004,218.5576171875,4566.5
7061,19.893554687500004,218.5595703125,4565.0
7062,19.8935546875,218.56152343749997,4568.5
7063,19.893554687500004,218.5634765625,4575.5
7064,19.8935546875,218.5654296875,4579.0
7065,19.8935546875,218.5673828125,4577.5
7066,19.8935546875,218.5693359375,4580.0
7067,19.893554687500004,218.57128906250003,4582.0
7068,19.893554687500004,218.5732421875,4581.5
7069,19.893554687500004,218.5751953125,4581.0
7070,19.8935546875,218.5771484375,4584.0
7071,19.893554687500004,218.5791015625,4587.0
7072,19.893554687500004,218.5810546875,4587.5
7073,19.893554687500004,218.58300781250003,4586.0
7074,19.893554687500004,218.5849609375,4586.5
7075,19.893554687500004,218.5869140625,4587.5
7076,19.8935546875,218.5888671875,4588.5
7077,19.893554687500004,218.5908203125,4589.5
7078,19.893554687500004,218.59277343749997,4592.0
7079,19.893554687500004,218.5947265625,4594.0
7080,19.893554687500004,218.59667968750003,4597.0
7081,19.8935546875,218.5986328125,4595.5
7082,19.893554687500004,218.6005859375,4596.5
7083,19.893554687500004,218.60253906250003,4596.5
7084,19.893554687500004,218.6044921875,4598.5
7085,19.8935546875,218.60644531250003,4597.5
7086,19.893554687500004,218.6083984375,4597.5
7087,19.893554687500004,218.6103515625,4601.0
7088,19.8935546875,218.6123046875,4608.5
7089,19.893554687500004,218.6142578125,4616.5
7090,19.893554687500004,218.6162109375,4624.0
7091,19.893554687500004,218.6181640625,4634.0
7092,19.8935546875,218.6201171875,4644.0
7093,19.8935546875,218.6220703125,4657.0
7094,19.893554687500004,218.6240234375,4668.5
7095,19.8935546875,218.6259765625,4676.5
7096,19.8935546875,218.6279296875,4685.5
7097,19.893554687500004,218.6298828125,4697.5
7098,19.8935546875,218.6318359375,4711.0
7099,19.893554687500004,218.63378906250003,4720.5
7100,19.893554687500004,218.6357421875,4727.0
7101,19.8935546875,218.63769531249997,4737.0
7102,19.893554687500004,218.6396484375,4747.5
7103,19.8935546875,218.6416015625,4759.5
7104,19.893554687500004,218.6435546875,4761.5
7105,19.8935546875,218.6455078125,4762.5
7106,19.893554687500004,218.6474609375,4765.5
7107,19.893554687500004,218.6494140625,4770.0
7108,19.893554687500004,218.65136718750003,4773.5
7109,19.8935546875,218.6533203125,4775.5
7110,19.893554687500004,218.6552734375,4776.5
7111,19.893554687500004,218.6572265625,4777.5
7112,19.8935546875,218.65917968750003,4781.5
7113,19.893554687500004,218.6611328125,4786.0
7114,19.8935546875,218.6630859375,4789.0
7115,19.8935546875,218.6650390625,4794.0
7116,19.8935546875,218.6669921875,4798.0
7117,19.893554687500004,218.6689453125,4799.0
7118,19.8935546875,218.6708984375,4797.0
7119,19.893554687500004,218.67285156250003,4798.0
7120,19.8935546875,218.6748046875,4807.5
7121,19.8935546875,218.6767578125,4803.0
7122,19.893554687500004,218.67871093750003,4803.0
7123,19.893554687500004,218.6806640625,4798.5
7124,19.8935546875,218.68261718750003,4789.5
7125,19.8935546875,218.68457031250003,4779.0
7126,19.893554687500004,218.6865234375,4769.5
7127,19.893554687500004,218.6884765625,4767.0
7128,19.893554687500004,218.6904296875,4768.0
7129,19.893554687500004,218.6923828125,4762.5
7130,19.893554687500004,218.6943359375,4755.5
7131,19.8935546875,218.6962890625,4750.5
7132,19.8935546875,218.6982421875,4752.0
7133,19.8935546875,218.7001953125,4743.0
7134,19.893554687500004,218.7021484375,4740.5
7135,19.893554687500004,218.70410156250003,4739.0
7136,19.893554687500004,218.7060546875,4720.5
7137,19.893554687500004,218.7080078125,4712.5
7138,19.893554687500004,218.7099609375,4702.5
7139,19.8935546875,218.7119140625,4692.0
7140,19.893554687500004,218.7138671875,4684.5
7141,19.893554687500004,218.7158203125,4675.5
7142,19.893554687500004,218.71777343750003,4668.5
7143,19.893554687500004,218.7197265625,4662.0
7144,19.893554687500004,218.7216796875,4660.0
7145,19.8935546875,218.7236328125,4646.5
7146,19.8935546875,218.7255859375,4645.5
7147,19.8935546875,218.7275390625,4645.5
7148,19.893554687500004,218.7294921875,4642.0
7149,19.8935546875,218.7314453125,4635.0
7150,19.8935546875,218.7333984375,4633.5
7151,19.8935546875,218.73535156250003,4636.5
7152,19.893554687500004,218.7373046875,4637.0
7153,19.893554687500004,218.7392578125,4634.0
7154,19.893554687500004,218.7412109375,4633.0
7155,19.893554687500004,218.7431640625,4625.0
7156,19.8935546875,218.7451171875,4618.0
7157,19.8935546875,218.7470703125,4609.5
7158,19.8935546875,218.74902343750003,4603.5
7159,19.893554687500004,218.7509765625,4599.0
7160,19.8935546875,218.7529296875,4591.0
7161,19.893554687500004,218.7548828125,4583.0
7162,19.8935546875,218.7568359375,4578.5
7163,19.893554687500004,218.75878906249997,4578.5
7164,19.8935546875,218.7607421875,4579.0
7165,19.8935546875,218.76269531250003,4578.5
7166,19.8935546875,218.7646484375,4575.5
7167,19.8935546875,218.7666015625,4576.0
7168,19.893554687500004,218.7685546875,4579.0
7169,19.893554687500004,218.7705078125,4582.5
7170,19.8935546875,218.7724609375,4580.0
7171,19.893554687500004,218.7744140625,4579.0
7172,19.893554687500004,218.7763671875,4580.5
7173,19.893554687500004,218.7783203125,4577.0
7174,19.893554687500004,218.78027343750003,4569.5
7175,19.893554687500004,218.7822265625,4565.0
7176,19.8935546875,218.78417968750003,4563.0
7177,19.893554687500004,218.7861328125,4561.5
7178,19.8935546875,218.7880859375,4555.5
7179,19.893554687500004,218.7900390625,4549.0
7180,19.893554687500004,218.7919921875,4545.0
7181,19.8935546875,218.79394531250003,4538.0
7182,19.8935546875,218.7958984375,4530.5
7183,19.893554687500004,218.7978515625,4523.5
7184,19.893554687500004,218.7998046875,4521.5
7185,19.8935546875,218.8017578125,4515.0
7186,19.893554687500004,218.80371093749997,4509.5
7187,19.893554687500004,218.8056640625,4503.0
7188,19.893554687500004,218.8076171875,4498.0
7189,19.8935546875,218.8095703125,4493.5
7190,19.893554687500004,218.8115234375,4493.0
7191,19.893554687500004,218.8134765625,4487.5
7192,19.8935546875,218.81542968749997,4483.5
7193,19.893554687500004,218.8173828125,4481.0
7194,19.893554687500004,218.8193359375,4477.5
7195,19.893554687500004,218.8212890625,4474.0
7196,19.893554687500004,218.8232421875,4468.5
7197,19.8935546875,218.82519531250003,4464.5
7198,19.893554687500004,218.8271484375,4460.0
7199,19.893554687500004,218.82910156249997,4451.0
7200,19.8935546875,218.8310546875,4446.0
7201,19.8935546875,218.8330078125,4444.0
7202,19.893554687500004,218.8349609375,4438.0
7203,19.893554687500004,218.8369140625,4433.5
7204,19.8935546875,218.83886718750003,4430.5
7205,19.893554687500004,218.8408203125,4425.5
7206,19.8935546875,218.8427734375,4415.5
7207,19.893554687500004,218.8447265625,4407.0
7208,19.8935546875,218.8466796875,4402.5
7209,19.893554687500004,218.8486328125,4401.0
7210,19.893554687500004,218.85058593750003,4400.5
7211,19.893554687500004,218.8525390625,4398.0
7212,19.8935546875,218.8544921875,4393.0
7213,19.893554687500004,218.8564453125,4388.5
7214,19.8935546875,218.8583984375,4385.5
7215,19.8935546875,218.86035156250003,4385.0
7216,19.893554687500004,218.8623046875,4383.0
7217,19.8935546875,218.8642578125,4384.0
7218,19.8935546875,218.8662109375,4383.5
7219,19.893554687500004,218.8681640625,4385.0
7220,19.893554687500004,218.87011718750003,4388.0
7221,19.893554687500004,218.8720703125,4388.5
7222,19.893554687500004,218.87402343750003,4387.0
7223,19.893554687500004,218.8759765625,4386.5
7224,19.893554687500004,218.8779296875,4387.5
7225,19.8935546875,218.8798828125,4387.5
7226,19.893554687500004,218.8818359375,4388.0
7227,19.893554687500004,218.8837890625,4391.0
7228,19.8935546875,218.8857421875,4395.0
7229,19.893554687500004,218.8876953125,4400.5
7230,19.8935546875,218.8896484375,4408.5
7231,19.893554687500004,218.89160156249997,4420.0
7232,19.893554687500004,218.8935546875,4430.0
7233,19.893554687500004,218.89550781250003,4439.5
7234,19.8935546875,218.8974609375,4448.0
7235,19.893554687500004,218.8994140625,4457.0
7236,19.893554687500004,218.90136718750003,4466.0
7237,19.893554687500004,218.9033203125,4476.5
7238,19.8935546875,218.90527343750003,4487.0
7239,19.893554687500004,218.90722656250003,4495.5
7240,19.893554687500004,218.9091796875,4502.0
7241,19.891601562499996,218.5576171875,4565.5
7242,19.891601562499996,218.5595703125,4564.0
7243,19.891601562499996,218.56152343750003,4566.0
7244,19.891601562499996,218.5634765625,4570.5
7245,19.891601562499996,218.5654296875,4574.0
7246,19.891601562499996,218.5673828125,4577.0
7247,19.891601562499996,218.5693359375,4581.5
7248,19.891601562499996,218.57128906250003,4583.0
7249,19.891601562499996,218.5732421875,4581.5
7250,19.891601562500004,218.5751953125,4581.5
7251,19.891601562499996,218.5771484375,4584.0
7252,19.891601562499996,218.5791015625,4586.0
7253,19.891601562499996,218.5810546875,4586.5
7254,19.891601562499996,218.5830078125,4587.0
7255,19.891601562500004,218.5849609375,4590.0
7256,19.891601562500004,218.5869140625,4592.0
7257,19.891601562499996,218.5888671875,4593.5
7258,19.891601562499996,218.5908203125,4593.0
7259,19.891601562499996,218.59277343749997,4593.5
7260,19.891601562499996,218.5947265625,4593.0
7261,19.891601562499996,218.59667968750003,4596.5
7262,19.891601562499996,218.5986328125,4589.5
7263,19.891601562499996,218.6005859375,4597.0
7264,19.891601562499996,218.60253906250003,4596.0
7265,19.891601562499996,218.6044921875,4596.5
7266,19.891601562499996,218.60644531250003,4594.0
7267,19.891601562499996,218.6083984375,4595.5
7268,19.891601562500004,218.6103515625,4600.5
7269,19.891601562499996,218.6123046875,4606.0
7270,19.891601562499996,218.6142578125,4613.0
7271,19.891601562499996,218.6162109375,4619.0
7272,19.891601562500004,218.6181640625,4626.0
7273,19.891601562499996,218.6201171875,4635.0
7274,19.891601562499996,218.6220703125,4646.5
7275,19.891601562499996,218.6240234375,4661.0
7276,19.891601562499996,218.6259765625,4672.0
7277,19.891601562499996,218.6279296875,4681.0
7278,19.891601562499996,218.6298828125,4690.5
7279,19.891601562499996,218.6318359375,4699.5
7280,19.891601562500004,218.63378906250003,4710.5
7281,19.891601562499996,218.6357421875,4720.5
7282,19.891601562499996,218.63769531249997,4732.0
7283,19.891601562499996,218.6396484375,4742.5
7284,19.891601562499996,218.6416015625,4756.5
7285,19.891601562499996,218.6435546875,4760.5
7286,19.891601562499996,218.6455078125,4762.0
7287,19.891601562499996,218.6474609375,4764.0
7288,19.891601562499996,218.6494140625,4768.0
7289,19.891601562499996,218.65136718750003,4773.5
7290,19.891601562499996,218.6533203125,4775.5
7291,19.891601562499996,218.6552734375,4777.5
7292,19.891601562499996,218.6572265625,4783.0
7293,19.891601562499996,218.65917968750003,4789.0
7294,19.891601562500004,218.6611328125,4793.0
7295,19.891601562499996,218.6630859375,4797.5
7296,19.891601562499996,218.6650390625,4802.0
7297,19.891601562499996,218.6669921875,4804.0
7298,19.891601562500004,218.6689453125,4805.5
7299,19.891601562499996,218.6708984375,4807.5
7300,19.891601562500004,218.67285156250003,4809.5
7301,19.891601562499996,218.6748046875,4815.0
7302,19.891601562499996,218.6767578125,4813.0
7303,19.891601562499996,218.67871093750003,4811.5
7304,19.891601562499996,218.6806640625,4807.0
7305,19.891601562499996,218.68261718750003,4798.5
7306,19.891601562499996,218.68457031250003,4787.5
7307,19.891601562499996,218.6865234375,4780.0
7308,19.891601562499996,218.6884765625,4779.0
7309,19.891601562499996,218.6904296875,4776.5
7310,19.891601562499996,218.6923828125,4771.0
7311,19.891601562499996,218.6943359375,4763.5
7312,19.891601562499996,218.6962890625,4757.5
7313,19.891601562499996,218.6982421875,4754.5
7314,19.891601562499996,218.7001953125,4750.0
7315,19.891601562500004,218.7021484375,4744.0
7316,19.891601562499996,218.70410156249997,4742.0
7317,19.891601562499996,218.7060546875,4728.5
7318,19.891601562499996,218.7080078125,4717.5
7319,19.891601562500004,218.7099609375,4708.5
7320,19.891601562499996,218.7119140625,4698.5
7321,19.891601562499996,218.7138671875,4690.5
7322,19.891601562499996,218.7158203125,4680.5
7323,19.891601562499996,218.71777343750003,4672.5
7324,19.891601562499996,218.7197265625,4668.5
7325,19.891601562499996,218.7216796875,4665.5
7326,19.891601562499996,218.7236328125,4654.0
7327,19.891601562499996,218.7255859375,4651.5
7328,19.891601562499996,218.7275390625,4649.0
7329,19.891601562499996,218.72949218750003,4646.0
7330,19.891601562499996,218.7314453125,4639.5
7331,19.891601562499996,218.7333984375,4637.0
7332,19.891601562499996,218.7353515625,4638.0
7333,19.891601562499996,218.7373046875,4638.5
7334,19.891601562499996,218.7392578125,4632.5
7335,19.891601562499996,218.7412109375,4628.5
7336,19.891601562499996,218.7431640625,4622.5
7337,19.891601562499996,218.7451171875,4617.5
7338,19.891601562499996,218.7470703125,4608.0
7339,19.891601562499996,218.74902343750003,4601.0
7340,19.891601562499996,218.7509765625,4597.5
7341,19.891601562499996,218.7529296875,4592.0
7342,19.891601562499996,218.7548828125,4587.0
7343,19.891601562499996,218.7568359375,4585.0
7344,19.891601562499996,218.75878906249997,4581.5
7345,19.891601562499996,218.7607421875,4583.0
7346,19.891601562499996,218.76269531250003,4584.0
7347,19.891601562499996,218.7646484375,4584.0
7348,19.891601562499996,218.7666015625,4583.0
7349,19.891601562499996,218.7685546875,4582.5
7350,19.891601562499996,218.7705078125,4590.0
7351,19.891601562499996,218.7724609375,4587.0
7352,19.891601562499996,218.7744140625,4587.0
7353,19.891601562499996,218.7763671875,4587.0
7354,19.891601562499996,218.7783203125,4581.5
7355,19.891601562499996,218.78027343750003,4576.0
7356,19.891601562499996,218.7822265625,4572.5
7357,19.891601562499996,218.78417968750003,4568.5
7358,19.891601562499996,218.7861328125,4567.5
7359,19.891601562499996,218.7880859375,4564.5
7360,19.891601562499996,218.7900390625,4559.0
7361,19.891601562500004,218.7919921875,4553.0
7362,19.891601562499996,218.79394531250003,4545.5
7363,19.891601562499996,218.7958984375,4538.5
7364,19.891601562499996,218.7978515625,4530.5
7365,19.891601562499996,218.7998046875,4528.5
7366,19.891601562499996,218.8017578125,4521.0
7367,19.891601562500004,218.80371093749997,4516.0
7368,19.891601562499996,218.8056640625,4510.5
7369,19.891601562499996,218.8076171875,4505.0
7370,19.891601562499996,218.8095703125,4502.5
7371,19.891601562499996,218.8115234375,4500.0
7372,19.891601562499996,218.8134765625,4502.5
7373,19.891601562499996,218.81542968749997,4491.5
7374,19.891601562499996,218.8173828125,4488.5
7375,19.891601562500004,218.8193359375,4484.0
7376,19.891601562500004,218.8212890625,4479.0
7377,19.891601562499996,218.8232421875,4474.5
7378,19.891601562499996,218.82519531250003,4473.0
7379,19.891601562499996,218.8271484375,4471.0
7380,19.891601562499996,218.82910156249997,4464.0
7381,19.891601562499996,218.8310546875,4457.5
7382,19.891601562500004,218.8330078125,4453.0
7383,19.891601562500004,218.8349609375,4449.5
7384,19.891601562499996,218.8369140625,4447.5
7385,19.891601562499996,218.83886718750003,4441.5
7386,19.891601562500004,218.8408203125,4430.0
7387,19.891601562499996,218.8427734375,4422.0
7388,19.891601562499996,218.8447265625,4414.5
7389,19.891601562499996,218.8466796875,4404.0
7390,19.891601562499996,218.8486328125,4399.0
7391,19.891601562499996,218.85058593750003,4396.0
7392,19.891601562499996,218.8525390625,4393.0
7393,19.891601562499996,218.8544921875,4388.5
7394,19.891601562499996,218.8564453125,4387.5
7395,19.891601562499996,218.8583984375,4388.5
7396,19.891601562499996,218.86035156250003,4389.0
7397,19.891601562499996,218.8623046875,4384.0
7398,19.891601562499996,218.8642578125,4383.0
7399,19.891601562499996,218.8662109375,4384.0
7400,19.891601562499996,218.8681640625,4384.5
7401,19.891601562499996,218.87011718750003,4385.0
7402,19.891601562499996,218.8720703125,4384.0
7403,19.891601562499996,218.87402343750003,4383.0
7404,19.891601562499996,218.8759765625,4384.5
7405,19.891601562499996,218.8779296875,4385.5
7406,19.891601562499996,218.8798828125,4384.0
7407,19.891601562499996,218.88183593750003,4384.5
7408,19.891601562499996,218.8837890625,4386.0
7409,19.891601562499996,218.8857421875,4391.5
7410,19.891601562499996,218.8876953125,4400.5
7411,19.891601562499996,218.8896484375,4409.5
7412,19.891601562499996,218.89160156249997,4420.0
7413,19.891601562499996,218.8935546875,4431.0
7414,19.891601562499996,218.89550781250003,4440.0
7415,19.891601562499996,218.8974609375,4447.5
7416,19.891601562499996,218.8994140625,4459.5
7417,19.891601562499996,218.90136718750003,4468.0
7418,19.891601562499996,218.9033203125,4474.5
7419,19.891601562499996,218.90527343750003,4485.0
7420,19.891601562499996,218.9072265625,4495.0
7421,19.891601562499996,218.9091796875,4498.0
7422,19.889648437500004,218.5576171875,4564.0
7423,19.8896484375,218.5595703125,4562.0
7424,19.889648437500004,218.56152343749997,4562.5
7425,19.8896484375,218.5634765625,4565.0
7426,19.8896484375,218.5654296875,4569.5
7427,19.8896484375,218.5673828125,4574.5
7428,19.8896484375,218.5693359375,4578.5
7429,19.8896484375,218.57128906250003,4578.5
7430,19.8896484375,218.5732421875,4579.0
7431,19.8896484375,218.5751953125,4581.5
7432,19.8896484375,218.5771484375,4584.0
7433,19.8896484375,218.5791015625,4585.5
7434,19.8896484375,218.5810546875,4585.0
7435,19.8896484375,218.5830078125,4587.0
7436,19.8896484375,218.5849609375,4591.5
7437,19.8896484375,218.5869140625,4595.5
7438,19.8896484375,218.5888671875,4598.0
7439,19.8896484375,218.5908203125,4600.5
7440,19.889648437500004,218.59277343749997,4599.5
7441,19.889648437500004,218.5947265625,4596.5
7442,19.889648437500004,218.59667968750003,4599.5
7443,19.8896484375,218.5986328125,4600.5
7444,19.8896484375,218.6005859375,4599.5
7445,19.889648437500004,218.60253906250003,4598.0
7446,19.8896484375,218.6044921875,4597.0
7447,19.8896484375,218.60644531250003,4593.0
7448,19.8896484375,218.6083984375,4592.5
7449,19.8896484375,218.6103515625,4598.0
7450,19.8896484375,218.6123046875,4604.0
7451,19.889648437500004,218.6142578125,4610.0
7452,19.889648437500004,218.6162109375,4614.0
7453,19.8896484375,218.6181640625,4620.5
7454,19.8896484375,218.6201171875,4630.5
7455,19.8896484375,218.6220703125,4640.0
7456,19.8896484375,218.6240234375,4651.5
7457,19.8896484375,218.6259765625,4662.5
7458,19.8896484375,218.62792968750003,4671.5
7459,19.8896484375,218.6298828125,4680.5
7460,19.889648437500004,218.6318359375,4688.5
7461,19.8896484375,218.63378906250003,4700.5
7462,19.889648437500004,218.6357421875,4714.0
7463,19.8896484375,218.63769531249997,4724.5
7464,19.8896484375,218.6396484375,4734.5
7465,19.8896484375,218.6416015625,4749.5
7466,19.889648437500004,218.6435546875,4756.0
7467,19.8896484375,218.6455078125,4759.0
7468,19.8896484375,218.6474609375,4766.5
7469,19.8896484375,218.6494140625,4771.5
7470,19.8896484375,218.65136718750003,4776.0
7471,19.8896484375,218.6533203125,4778.5
7472,19.8896484375,218.6552734375,4784.5
7473,19.8896484375,218.6572265625,4793.5
7474,19.8896484375,218.65917968750003,4799.0
7475,19.8896484375,218.6611328125,4801.5
7476,19.8896484375,218.6630859375,4805.0
7477,19.8896484375,218.6650390625,4807.0
7478,19.8896484375,218.6669921875,4806.5
7479,19.889648437500004,218.6689453125,4810.0
7480,19.8896484375,218.6708984375,4815.0
